"ProlificID","rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","responses","test_part","Condition","user_agent","success","emotion","key_press","value","videoStim","blockNum","image","Counterbalance","trialNum","Left_option","Right_option","attentionCheck","attCheck2Choice","attCheck2Text","dominantHand","Gender","sexual_Orientation","Age","technical_Issues","technical_Issues_text","comments","duration_ms","alert_before","angry_before","bored_before","embarrassed_before","enthusiastic_before","happy_before","hungry_before","interested_before","sad_before","sex_arousal_before","tired_before","alert_after","angry_after","bored_after","embarrassed_after","enthusiastic_after","happy_after","hungry_after","interested_after","sad_after","sex_arousal_after","tired_after","choiceOrig","choice","Character_num","MorphLevel","MorphLevel_C","duration_ms_Z","rt_Z","choice_num","longString","alert_diff","angry_diff","bored_diff","embarrassed_diff","enthusiastic_diff","happy_diff","hungry_diff","interested_diff","sad_diff","sex_arousal_diff","tired_diff","sex_arousal_diff_Z"
"66759b71393cdf8c9276b688",1117,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/150_H_0.8.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",141,382828,"0.0-12.0-2.3-2.55",NA,"trial",0,NA,NA,NA,"76",NA,NA,4,"stim/positive/150_H_0.8.jpg","posRight",11,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"L","Positive","150",0.8,0.300040026684456,-0.682196065001312,-0.0745902715313027,1,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",703,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/090_H_1.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",143,385324,"0.0-12.0-2.3-2.56",NA,"trial",0,NA,NA,NA,"76",NA,NA,4,"stim/positive/090_H_1.jpg","posRight",12,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"L","Positive","090",1,0.500040026684456,-0.682196065001312,-0.19911859352448,1,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",1102,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/010_H_0.4.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",131,367999,"0.0-12.0-2.3-2.50",NA,"trial",0,NA,NA,NA,"68",NA,NA,4,"stim/positive/010_H_0.4.jpg","posRight",6,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"D","Neutral","010",0.4,-0.0999599733155437,-0.682196065001312,-0.0791021672556931,0,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",810,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/106_H_0.2.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",133,370609,"0.0-12.0-2.3-2.51",NA,"trial",0,NA,NA,NA,"68",NA,NA,4,"stim/positive/106_H_0.2.jpg","posRight",7,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"D","Neutral","106",0.2,-0.299959973315544,-0.682196065001312,-0.166933737357161,0,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",1987,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/090_H_0.4.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",135,374387,"0.0-12.0-2.3-2.52",NA,"trial",0,NA,NA,NA,"76",NA,NA,4,"stim/positive/090_H_0.4.jpg","posRight",8,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"L","Positive","090",0.4,-0.0999599733155437,-0.682196065001312,0.187099680483345,1,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",1056,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/162_H_0.2.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",137,377245,"0.0-12.0-2.3-2.53",NA,"trial",0,NA,NA,NA,"68",NA,NA,4,"stim/positive/162_H_0.2.jpg","posRight",9,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"D","Neutral","162",0.2,-0.299959973315544,-0.682196065001312,-0.0929386474771573,0,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",893,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/177_H_0.2.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",139,379922,"0.0-12.0-2.3-2.54",NA,"trial",0,NA,NA,NA,"68",NA,NA,4,"stim/positive/177_H_0.2.jpg","posRight",10,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"D","Neutral","177",0.2,-0.299959973315544,-0.682196065001312,-0.141967914348867,0,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",1044,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/106_H_0.0.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",73,227543,"0.0-12.0-2.1-2.24",NA,"trial",0,NA,NA,NA,"68",NA,NA,2,"stim/positive/106_H_0.0.jpg","posRight",10,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"D","Neutral","106",0,-0.499959973315544,-0.682196065001312,-0.0965481640566697,0,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",860,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/152_H_0.2.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",75,230199,"0.0-12.0-2.1-2.25",NA,"trial",0,NA,NA,NA,"76",NA,NA,2,"stim/positive/152_H_0.2.jpg","posRight",11,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"L","Positive","152",0.2,-0.299959973315544,-0.682196065001312,-0.151894084942526,1,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",753,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/054_H_1.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",77,232741,"0.0-12.0-2.1-2.26",NA,"trial",0,NA,NA,NA,"76",NA,NA,2,"stim/positive/054_H_1.jpg","posRight",12,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"L","Positive","054",1,0.500040026684456,-0.682196065001312,-0.184078941109845,1,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",822,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/171_H_0.6.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",79,235349,"0.0-12.0-2.1-2.27",NA,"trial",0,NA,NA,NA,"76",NA,NA,2,"stim/positive/171_H_0.6.jpg","posRight",13,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"L","Positive","171",0.6,0.100040026684456,-0.682196065001312,-0.163324220777649,1,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",783,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/171_H_0.4.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",81,237913,"0.0-12.0-2.1-2.28",NA,"trial",0,NA,NA,NA,"76",NA,NA,2,"stim/positive/171_H_0.4.jpg","posRight",14,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"L","Positive","171",0.4,-0.0999599733155437,-0.682196065001312,-0.175055149661064,1,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",661,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/115_H_0.6.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",83,240366,"0.0-12.0-2.1-2.29",NA,"trial",0,NA,NA,NA,"76",NA,NA,2,"stim/positive/115_H_0.6.jpg","posRight",15,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"L","Positive","115",0.6,0.100040026684456,-0.682196065001312,-0.211751901552773,1,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",1479,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/162_H_0.0.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",88,277318,"0.0-12.0-2.2-2.30",NA,"trial",0,NA,NA,NA,"68",NA,NA,3,"stim/positive/162_H_0.0.jpg","posRight",1,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"D","Neutral","162",0,-0.499959973315544,-0.682196065001312,0.0342968119506542,0,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
"66759b71393cdf8c9276b688",658,"<svg xmlns=""http://www.w3.org/2000/svg"" xmlns:xlink=""http://www.w3.org/1999/xlink"" viewBox=""0 0 768 786"" style=""max-width: 610px; width:95%; max-height: 95vh; margin: auto; position: absolute; top: 50%; left: 50%; transform: translate(-50%, -50%);"">    <foreignObject x=""0"" y=""150"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 40px; margin-left: 2.5%;margin-top: 5px;"">Neutral</div>            <div style=""float: right; font-size: 40px; margin-right: 2.5%;margin-top: 5px;"">Positive</div>        </div>    </foreignObject>    <foreignObject x=""0"" y=""250"" width=""768px"" height=""300"">        <div>            <div style=""float: left; font-size: 30px; margin-left: 7.3%;margin-top: 7px;"">D</div>            <div style=""float: right; font-size: 30px; margin-right: 7%;margin-top: 7px;"">L</div>        </div>    </foreignObject><div x=""135"" y=""400""><img src=""stim/positive/177_H_0.0.jpg"" style=""width: 250px; height: 250px; ""  /></div>    <foreignObject x=""0"" y=""246"" width=""768px"" height=""300"">    <rect height=""576"" width=""768"" style=""height: 576px; width: 768px; fill: rgb(255,255,255); stroke-width:3px;stroke:rgb(0,0,0);fill-opacity: 0.0""></rect>    </foreignObject></svg>",NA,"html-keyboard-response",90,279770,"0.0-12.0-2.2-2.31",NA,"trial",0,NA,NA,NA,"68",NA,NA,3,"stim/positive/177_H_0.0.jpg","posRight",2,"Neutral","Positive","To recognize emotional expressions",NA,"yes","Left handed","Male","Heterosexual or straight",46,"No",NA,NA,482079,8,3,3,2,5,5,3,6,5,3,4,6,2,2,2,6,6,4,6,4,6,4,"D","Neutral","177",0,-0.499959973315544,-0.682196065001312,-0.212654280697651,0,0.1,-2,-1,-1,0,1,1,1,0,-1,3,0,0.401421798247348
