"ProlificID","condBetween","duration.seconds","Consent","ConsentNeutral","Catch","emotions_before_sex_arousal","emotions_before_happy","emotions_before_sad","emotions_before_bored","emotions_before_tired","emotions_before_hunger","emotions_before_alert","emotions_before_angry","emotions_before_enthusiastic","emotions_before_interest","emotions_before_DO","RT_RMTE3_Page.Submit","RMTE3","RT_RMTE6_Page.Submit","RMTE6","RT_RMTE9_Page.Submit","RMTE9","RT_RMTE15_Page.Submit","RMTE15","RT_RMTE17_Page.Submit","RMTE17","RT_RMTE18_Page.Submit","RMTE18","RT_RMTE19_Page.Submit","RMTE19","RT_RMTE21_Page.Submit","RMTE21","RT_RMTE22_Page.Submit","RMTE22","RT_RMTE25_Page.Submit","RMTE25","RT_RMTE27_Page.Submit","RMTE27","RT_RMTE28_Page.Submit","RMTE28","RT_RMTE29_Page.Submit","RMTE29","RT_RMTE30_Page.Submit","RMTE30","RT_RMTE31_Page.Submit","RMTE31","RT_RMTE34_Page.Submit","RMTE34","RT_RMTE35_Page.Submit","RMTE35","emotions_after_sex_arousal","emotions_after_happy","emotions_after_sad","emotions_after_bored","emotions_after_tired","emotions_after_hunger","emotions_after_alert","emotions_after_angry","emotions_after_enthusiastic","emotions_after_interest","emotions_after_DO","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_sad_TEXT","Comments","item_order","FL_sex_arousal21_DO","clipSex","clipNeutral","FL_alert6_DO","FL_sex_arousal15_DO","FL_happy51_DO","FL_happy95_DO","Emotions.before_DO","Emotions.after_DO","duration.minutes","duration_z","RMTE3_crct","RMTE6_crct","RMTE9_crct","RMTE15_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE21_crct","RMTE22_crct","RMTE25_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE34_crct","RMTE35_crct","RMET_mean_all","RMTE3_trial","RMTE6_trial","RMTE9_trial","RMTE15_trial","RMTE17_trial","RMTE18_trial","RMTE19_trial","RMTE21_trial","RMTE22_trial","RMTE25_trial","RMTE27_trial","RMTE28_trial","RMTE29_trial","RMTE30_trial","RMTE31_trial","RMTE34_trial","RMTE35_trial","clip_name","sex_arousal_diff","happy_diff","sad_diff","bored_diff","tired_diff","hunger_diff","alert_diff","angry_diff","enthusiastic_diff","interest_diff","sex_arousal_diff_Z_group","sex_arousal_diff_c"
"5d514a73f20feb00160b5e0e","Sexual",428,"Yes","","20",1,6,2,6,5,4,7,4,4,7,"Angry|Tired|Sexually aroused|Enthusiastic|Bored|Happy|Hungry|Alert|Interested|Sad","7.382","convinced","5.936","fantasizing","3.371","preoccupied","4.901","contemplative","8.135","aghast","10.773","decisive","10.901","tentative","10.368","fantasizing","26.692","preoccupied","3.655","despondent","4.895","cautious","27.551","affectionate","3.081","reflective","4.084","flirtatious","7.295","ashamed","32.301","distrustful","2.66","nervous",4,6,2,4,3,3,6,3,5,5,"Bored|Hungry|Sexually aroused|Interested|Tired|Sad|Enthusiastic|Happy|Angry|Alert","","yes",33,"Male","Heterosexual or straight","","",", RMTE15, RMTE3, RMTE30, RMTE31, RMTE17, RMTE18, RMTE35, RMTE27, RMTE19, RMTE22, RMTE34, RMTE28, RMTE21, RMTE25, RMTE29, RMTE9, RMTE6","FL_124","SamTaylor_1st","","RMTE15-female|RMTE3-female|RMTE30-female|RMTE31-female","FL_109|FL_108|FL_97|FL_103","FL_264|FL_268|FL_282|FL_274","FL_310|FL_314|FL_320|FL_300|FL_298","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",7.13333333333333,-0.430930359048453,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0.705882352941177,2,17,16,1,5,6,9,13,10,14,8,12,15,3,4,11,7,"SamTaylor",3,0,0,-2,-2,-1,-1,-1,1,-2,0.220459674530475,0.505263157894737
"5d5bbd713348d20019c7e832","Neutral",517,"","Yes","20",1,6,3,4,7,2,5,1,5,7,"Happy|Sad|Sexually aroused|Bored|Tired|Alert|Angry|Hungry|Enthusiastic|Interested","5.89","desire","4.652","fantasizing","4.923","preoccupied","6.473","contemplative","5.281","doubtful","4.255","decisive","5.21","tentative","4.167","fantasizing","6.26","imploring","6.273","interested","8.098","cautious","8.187","contented","6.254","impatient","4.263","flirtatious","7.673","confident","10.201","distrustful","6.019","contemplative",1,5,2,2,6,2,5,1,5,6,"Alert|Sexually aroused|Tired|Bored|Happy|Angry|Enthusiastic|Interested|Sad|Hungry","","yes",33,"Male","Heterosexual or straight","","",", RMTE34, RMTE31, RMTE25, RMTE28, RMTE27, RMTE6, RMTE18, RMTE9, RMTE35, RMTE19, RMTE22, RMTE30, RMTE17, RMTE21, RMTE3, RMTE29, RMTE15","FL_125","","CocktailDate_1st","RMTE34-female|RMTE31-female|RMTE25-female|RMTE28-female","FL_103|FL_112|FL_108|FL_111","FL_284|FL_264|FL_268|FL_278","FL_304|FL_310|FL_296|FL_320|FL_302","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",8.61666666666667,-0.11809662858529,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.764705882352941,15,6,8,17,13,7,10,14,11,3,5,4,16,12,2,1,9,"CocktailDate",0,-1,-1,-2,-1,0,0,0,0,-1,-0.339605814733411,-0.263157894736842
"5d822f75d09b690017857bd4","Neutral",349,"","Yes","20",1,6,1,5,7,2,7,2,3,8,"Hungry|Enthusiastic|Sexually aroused|Sad|Alert|Interested|Angry|Bored|Happy|Tired","5.521","desire","4.013","fantasizing","5.529","preoccupied","3.782","contemplative","6.501","doubtful","5.339","decisive","12.103","tentative","9.125","fantasizing","4.586","preoccupied","5.682","interested","4.416","cautious","5.403","interested","3.973","impatient","3.361","flirtatious","3.556","confident","11.229","baffled","4.626","nervous",1,6,2,6,6,2,6,3,7,7,"Sexually aroused|Sad|Angry|Interested|Happy|Alert|Tired|Hungry|Bored|Enthusiastic","","yes",36,"Male","Heterosexual or straight","","",", RMTE21, RMTE17, RMTE22, RMTE28, RMTE3, RMTE35, RMTE27, RMTE34, RMTE19, RMTE29, RMTE30, RMTE25, RMTE18, RMTE9, RMTE6, RMTE31, RMTE15","FL_125","","CocktailDate_1st","RMTE21-female|RMTE17-female|RMTE22-female|RMTE28-female","FL_95|FL_97|FL_103|FL_98","FL_264|FL_276|FL_278|FL_270","FL_306|FL_300|FL_298|FL_324|FL_302","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",5.81666666666667,-0.708614232156204,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0.882352941176471,5,15,14,17,2,13,9,1,3,12,7,4,10,11,16,8,6,"CocktailDate",0,0,1,1,-1,0,-1,1,4,-1,-0.339605814733411,-0.263157894736842
"5da767d89d0c290014c9851a","Sexual",357,"Yes","","20",3,5,5,9,7,2,9,6,6,8,"Happy|Sexually aroused|Enthusiastic|Interested|Angry|Sad|Bored|Alert|Hungry|Tired","4.39","desire","3.265","impatient","4.516","preoccupied","2.704","contemplative","6.004","doubtful","13.39","decisive","4.412","tentative","4.063","fantasizing","2.4","preoccupied","3.517","interested","3.881","cautious","19.262","interested","4.359","impatient","3.356","flirtatious","19.26","confident","4.125","distrustful","4.417","insisting",7,5,3,2,8,1,9,2,7,9,"Alert|Sexually aroused|Hungry|Bored|Angry|Enthusiastic|Tired|Sad|Happy|Interested","","yes ",20,"Male","Heterosexual or straight","","",", RMTE18, RMTE35, RMTE29, RMTE21, RMTE27, RMTE34, RMTE25, RMTE30, RMTE15, RMTE6, RMTE3, RMTE9, RMTE19, RMTE22, RMTE17, RMTE28, RMTE31","FL_124","BedroomOral_1st","","RMTE18-female|RMTE35-female|RMTE29-female|RMTE21-female","FL_103|FL_98|FL_104|FL_100","FL_258|FL_254|FL_252|FL_256","FL_308|FL_312|FL_304|FL_318|FL_324","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",5.95,-0.680494346271875,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.823529411764706,11,10,12,9,15,1,13,4,14,7,5,16,3,8,17,6,2,"BedroomOral",4,0,-2,-7,1,-1,0,-4,1,1,0.656786113705373,1.50526315789474
"5db17781a669260011ca8e3d","Sexual",380,"Yes","","20",1,5,2,4,4,3,5,1,5,7,"Alert|Sad|Angry|Tired|Enthusiastic|Hungry|Interested|Bored|Happy|Sexually aroused","6.825","joking","3.848","impatient","5.958","annoyed","3.798","contemplative","7.11","doubtful","9.126","decisive","7.851","tentative","4.72","fantasizing","3.698","preoccupied","3.39","interested","4.089","cautious","6.897","interested","4.392","irritated","3.137","flirtatious","6.2","joking","7.146","distrustful","4.138","nervous",3,5,1,3,3,3,6,1,6,5,"Bored|Enthusiastic|Hungry|Angry|Happy|Tired|Alert|Sad|Sexually aroused|Interested","","yes",28,"Male","Heterosexual or straight","","",", RMTE19, RMTE34, RMTE30, RMTE17, RMTE18, RMTE31, RMTE27, RMTE3, RMTE15, RMTE22, RMTE9, RMTE28, RMTE29, RMTE21, RMTE35, RMTE25, RMTE6","FL_124","FloorSex_1st","","RMTE19-female|RMTE34-female|RMTE30-female|RMTE17-female","FL_108|FL_99|FL_103|FL_95","FL_258|FL_268|FL_256|FL_274","FL_320|FL_310|FL_328|FL_314|FL_298","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",6.33333333333333,-0.599649674354429,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.705882352941177,8,17,11,9,4,5,1,14,10,16,7,12,13,3,6,2,15,"FloorSex",2,0,-1,-1,-1,0,1,0,1,-2,-0.215866764644423,-0.494736842105263
"5de25e3fce20cd28846a7d5b","Neutral",404,"","Yes","20",1,6,1,2,4,4,6,1,5,7,"Happy|Alert|Hungry|Bored|Angry|Enthusiastic|Sad|Sexually aroused|Tired|Interested","12.677","convinced","6.462","fantasizing","5.186","preoccupied","7.332","contemplative","5.532","doubtful","4.484","decisive","4.02","tentative","6.674","fantasizing","7.94","preoccupied","7.347","interested","5.599","cautious","5.724","interested","6.297","impatient","5.544","flirtatious","7.358","joking","5.397","distrustful","12.438","contemplative",1,5,1,1,4,4,7,1,6,6,"Enthusiastic|Happy|Angry|Interested|Sexually aroused|Hungry|Sad|Bored|Tired|Alert","","yes",50,"Male","Heterosexual or straight","","",", RMTE35, RMTE25, RMTE22, RMTE31, RMTE30, RMTE27, RMTE17, RMTE15, RMTE6, RMTE18, RMTE9, RMTE28, RMTE3, RMTE34, RMTE21, RMTE19, RMTE29","FL_125","","WallE_1st","RMTE35-female|RMTE25-female|RMTE22-female|RMTE31-female","FL_100|FL_103|FL_109|FL_110","FL_254|FL_262|FL_256|FL_274","FL_296|FL_326|FL_310|FL_308|FL_320","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",6.73333333333333,-0.515290016701441,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.764705882352941,13,9,11,8,7,10,16,15,3,2,6,12,17,5,4,14,1,"WallE",0,-1,0,-1,0,0,1,0,1,-1,-0.339605814733411,-0.263157894736842
"5de4eec72cf204481c6e5c1e","Sexual",495,"Yes","","20",1,1,5,3,6,1,2,3,1,2,"Hungry|Angry|Enthusiastic|Sad|Happy|Alert|Interested|Sexually aroused|Bored|Tired","12.984","desire","4.532","fantasizing","4.004","preoccupied","5.002","contemplative","7.843","doubtful","18.426","decisive","10.717","tentative","4","fantasizing","3.823","preoccupied","8.545","interested","5.799","cautious","14.601","contented","5.449","impatient","5.387","flirtatious","5.146","confident","4.657","baffled","5.5","nervous",1,1,4,3,7,1,6,3,1,1,"Happy|Enthusiastic|Sad|Interested|Angry|Alert|Tired|Hungry|Bored|Sexually aroused","","yes",36,"Male","Heterosexual or straight","","Interesting study, should warn people about the content, but I feel that is the point of study to see the affect it has on people.",", RMTE18, RMTE25, RMTE28, RMTE30, RMTE15, RMTE3, RMTE27, RMTE35, RMTE19, RMTE31, RMTE21, RMTE17, RMTE9, RMTE29, RMTE34, RMTE6, RMTE22","FL_124","SamTaylor_1st","","RMTE18-female|RMTE25-female|RMTE28-female|RMTE30-female","FL_110|FL_95|FL_103|FL_97","FL_264|FL_280|FL_266|FL_260","FL_300|FL_320|FL_326|FL_298|FL_312","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",8.25,-0.195426314767195,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0.823529411764706,6,16,13,5,12,1,9,11,17,2,7,3,14,4,10,15,8,"SamTaylor",0,0,-1,0,1,0,4,0,0,-1,-1.08851964299422,-2.49473684210526
"5e4fa4b13d4cc03f29ef9c0c","Sexual",635,"Yes","","20",2,7,2,2,2,2,8,2,7,8,"Enthusiastic|Alert|Interested|Bored|Sexually aroused|Angry|Hungry|Tired|Happy|Sad","4.691","flustered","12.361","fantasizing","12.48","preoccupied","9.373","contemplative","5.228","doubtful","5.488","amused","20.829","sarcastic","6.055","fantasizing","12.085","preoccupied","6.446","interested","3.5","cautious","6.9","interested","12.297","impatient","6.167","flirtatious","8.277","confident","9.683","baffled","13.999","insisting",4,8,1,1,1,6,7,1,9,7,"Tired|Angry|Happy|Enthusiastic|Bored|Hungry|Interested|Sad|Alert|Sexually aroused","","yes",24,"Male","Heterosexual or straight","","",", RMTE35, RMTE28, RMTE25, RMTE3, RMTE18, RMTE9, RMTE15, RMTE6, RMTE27, RMTE17, RMTE30, RMTE31, RMTE29, RMTE21, RMTE34, RMTE22, RMTE19","FL_124","SamTaylor_1st","","RMTE35-female|RMTE28-female|RMTE25-female|RMTE3-female","FL_108|FL_111|FL_110|FL_112","FL_272|FL_260|FL_278|FL_280","FL_320|FL_310|FL_326|FL_312|FL_308","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",10.5833333333333,0.296671688208567,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0.647058823529412,4,8,6,7,10,5,17,14,16,3,9,2,13,11,12,15,1,"SamTaylor",2,1,-1,-1,-1,4,-1,-1,2,-1,-0.215866764644423,-0.494736842105263
"5ea9a1afbb89690d039f6b5c","Neutral",553,"","Yes","20",1,5,1,3,3,1,4,1,5,6,"Sad|Enthusiastic|Hungry|Alert|Happy|Tired|Angry|Sexually aroused|Bored|Interested","6.642","desire","7.261","impatient","4.119","annoyed","4.917","amused","8.592","aghast","6.334","amused","9.279","sarcastic","4.9","fantasizing","12.384","preoccupied","5.233","interested","5.977","reassuring","6.347","interested","5.937","impatient","4.503","flirtatious","3.96","confident","6.573","distrustful","5.495","nervous",2,4,3,2,1,1,4,2,3,3,"Bored|Happy|Angry|Alert|Sad|Sexually aroused|Tired|Enthusiastic|Interested|Hungry","","yes",38,"Male","Heterosexual or straight","","",", RMTE22, RMTE19, RMTE28, RMTE21, RMTE6, RMTE27, RMTE29, RMTE18, RMTE15, RMTE9, RMTE30, RMTE31, RMTE34, RMTE3, RMTE25, RMTE35, RMTE17","FL_125","","WallE_1st","RMTE22-female|RMTE19-female|RMTE28-female|RMTE21-female","FL_112|FL_103|FL_101|FL_108","FL_258|FL_256|FL_278|FL_280","FL_326|FL_296|FL_314|FL_328|FL_304","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",9.21666666666667,0.00844285789419191,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0.529411764705882,14,5,10,9,17,8,2,4,1,15,6,3,7,11,12,13,16,"WallE",1,-1,2,-1,-2,0,0,1,-2,-3,0.601587443242042,0.736842105263158
"5eafc96bdc71ec000b7f1d2a","Neutral",1008,"","Yes","20",3,7,4,6,6,3,6,2,4,4,"Tired|Sad|Bored|Sexually aroused|Interested|Hungry|Enthusiastic|Happy|Alert|Angry","8.619","desire","7.536","impatient","4.671","preoccupied","38.603","flustered","16.211","doubtful","227.777","decisive","5.439","tentative","6.326","fantasizing","89.481","preoccupied","6.237","interested","8.015","cautious","24.949","interested","11.807","reflective","8.345","flirtatious","6.906","confident","70.918","baffled","6.903","nervous",2,6,4,7,5,2,4,2,2,2,"Enthusiastic|Angry|Bored|Sad|Interested|Sexually aroused|Hungry|Alert|Happy|Tired","","yes",31,"Male","Heterosexual or straight","","",", RMTE29, RMTE3, RMTE34, RMTE19, RMTE31, RMTE35, RMTE18, RMTE21, RMTE17, RMTE30, RMTE9, RMTE15, RMTE22, RMTE27, RMTE6, RMTE25, RMTE28","FL_125","","WallE_1st","RMTE29-female|RMTE3-female|RMTE34-female|RMTE19-female","FL_99|FL_97|FL_108|FL_106","FL_260|FL_278|FL_256|FL_258","FL_312|FL_316|FL_298|FL_314|FL_318","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",16.8,1.60776136756542,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.823529411764706,2,15,11,12,9,7,4,8,13,16,14,17,1,10,5,3,6,"WallE",-1,-1,0,1,-1,-1,-2,0,-2,-2,-1.28079907270886,-1.26315789473684
"5eb29fdddac67500082c1089","Sexual",705,"Yes","","20",1,6,1,1,2,3,8,1,9,9,"Happy|Sexually aroused|Bored|Tired|Hungry|Enthusiastic|Alert|Sad|Angry|Interested","16.225","desire","20.284","fantasizing","10.762","preoccupied","7.985","contemplative","17.4","doubtful","18.84","decisive","12.46","tentative","16.916","fantasizing","13.295","preoccupied","11","interested","15.691","cautious","17.971","interested","16.744","reflective","9.489","flirtatious","23.232","dispirited","20.1","distrustful","21.697","contemplative",8,6,1,1,2,4,9,1,7,9,"Enthusiastic|Tired|Happy|Sad|Alert|Sexually aroused|Hungry|Interested|Angry|Bored","","yes",47,"Male","Heterosexual or straight","","",", RMTE29, RMTE17, RMTE22, RMTE34, RMTE9, RMTE35, RMTE31, RMTE27, RMTE3, RMTE19, RMTE30, RMTE18, RMTE25, RMTE6, RMTE28, RMTE15, RMTE21","FL_124","FloorSex_1st","","RMTE29-female|RMTE17-female|RMTE22-female|RMTE34-female","FL_111|FL_97|FL_99|FL_103","FL_252|FL_264|FL_278|FL_262","FL_314|FL_298|FL_318|FL_302|FL_310","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",11.75,0.542720689696448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.882352941176471,9,14,5,16,2,12,10,17,3,13,8,15,1,11,7,4,6,"FloorSex",7,0,0,0,0,1,1,0,-2,0,1.96576543123007,4.50526315789474
"5eb589cb083a7343abd1c286","Sexual",585,"Yes","","20",1,5,2,7,7,2,6,1,4,4,"Sexually aroused|Interested|Bored|Enthusiastic|Angry|Happy|Alert|Sad|Hungry|Tired","4.948","desire","4.17","fantasizing","7.101","preoccupied","8.091","contemplative","39.182","playful","16.861","amused","4.1","grateful","4.481","embarrassed","8.2","insisting","5.971","interested","3.4","cautious","8.497","interested","4.201","reflective","133.101","flirtatious","30.49","confident","3.469","baffled","15.987","puzzled",1,6,2,7,2,2,6,1,3,4,"Interested|Alert|Hungry|Enthusiastic|Angry|Sad|Happy|Bored|Sexually aroused|Tired","","yes",28,"Male","Heterosexual or straight","","",", RMTE35, RMTE15, RMTE6, RMTE22, RMTE18, RMTE27, RMTE3, RMTE29, RMTE25, RMTE28, RMTE19, RMTE9, RMTE30, RMTE31, RMTE17, RMTE21, RMTE34","FL_124","SamTaylor_1st","","RMTE35-female|RMTE15-female|RMTE6-female|RMTE22-female","FL_108|FL_103|FL_95|FL_101","FL_270|FL_274|FL_264|FL_256","FL_322|FL_324|FL_304|FL_310|FL_326","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",9.75,0.120922401431509,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0.588235294117647,7,3,12,2,15,5,11,16,4,9,6,10,8,13,14,17,1,"SamTaylor",0,1,0,0,-5,0,0,0,-1,0,-1.08851964299422,-2.49473684210526
"5ec2565602a64c0122492a03","Neutral",572,"","Yes","20",2,7,1,2,3,6,7,1,6,8,"Alert|Happy|Interested|Sexually aroused|Tired|Hungry|Angry|Enthusiastic|Bored|Sad","4.674","convinced","9.237","alarmed","4.175","preoccupied","6.798","contemplative","8.834","doubtful","5.613","decisive","8.936","tentative","5.775","confused","7.286","preoccupied","28.316","interested","4.428","cautious","7.391","interested","7.002","reflective","3.692","flirtatious","7.748","confident","13.983","distrustful","5.801","nervous",1,7,1,1,4,7,6,1,6,6,"Angry|Interested|Happy|Sad|Tired|Sexually aroused|Hungry|Alert|Enthusiastic|Bored","","yes",32,"Male","Heterosexual or straight","","",", RMTE25, RMTE35, RMTE34, RMTE31, RMTE17, RMTE30, RMTE21, RMTE9, RMTE15, RMTE6, RMTE28, RMTE27, RMTE22, RMTE29, RMTE19, RMTE3, RMTE18","FL_125","","CocktailDate_1st","RMTE25-female|RMTE35-female|RMTE34-female|RMTE31-female","FL_109|FL_100|FL_106|FL_111","FL_258|FL_254|FL_274|FL_272","FL_312|FL_320|FL_308|FL_296|FL_306","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",9.53333333333333,0.0752275868694739,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.823529411764706,16,10,8,9,5,17,15,7,13,1,12,11,14,6,4,3,2,"CocktailDate",-1,0,0,-1,1,1,-1,0,0,-2,-1.28079907270886,-1.26315789473684
"5ec2c25677e7ea0c69b51567","Sexual",409,"Yes","","20",1,4,1,1,1,3,6,1,4,4,"Sad|Happy|Sexually aroused|Tired|Alert|Bored|Angry|Interested|Enthusiastic|Hungry","9.245","desire","6.44","fantasizing","4.522","preoccupied","6.042","amused","6.469","aghast","4.143","decisive","5.518","tentative","8.13","fantasizing","3.754","preoccupied","3.95","interested","11.002","arrogant","6.688","interested","19.055","reflective","5.327","flirtatious","4.434","confident","5.645","baffled","3.701","puzzled",3,5,1,1,1,1,9,1,5,9,"Angry|Tired|Sexually aroused|Hungry|Interested|Enthusiastic|Bored|Alert|Happy|Sad","","yes",34,"Male","Heterosexual or straight","","",", RMTE27, RMTE3, RMTE34, RMTE29, RMTE30, RMTE22, RMTE15, RMTE18, RMTE17, RMTE28, RMTE19, RMTE31, RMTE6, RMTE21, RMTE35, RMTE25, RMTE9","FL_124","SamTaylor_1st","","RMTE27-female|RMTE3-female|RMTE34-female|RMTE29-female","FL_100|FL_105|FL_110|FL_108","FL_260|FL_274|FL_264|FL_280","FL_298|FL_310|FL_328|FL_314|FL_300","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",6.81666666666667,-0.497715088023735,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0.705882352941177,2,13,17,7,9,8,11,14,6,16,1,10,4,5,12,3,15,"SamTaylor",2,1,0,0,0,-2,3,0,1,5,-0.215866764644423,-0.494736842105263
"5ec300b3f3df631383fb27e0","Neutral",339,"","Yes","20",3,8,1,2,1,7,6,1,8,8,"Sad|Sexually aroused|Alert|Happy|Interested|Bored|Tired|Enthusiastic|Angry|Hungry","2.466","convinced","2.55","fantasizing","2.934","preoccupied","19.728","contemplative","6.715","aghast","2.158","decisive","2.578","tentative","6.526","fantasizing","4.098","insisting","3.369","interested","2.925","cautious","4.786","interested","2.811","reflective","2.834","flirtatious","2.005","confident","4.138","distrustful","3.815","contemplative",3,8,2,1,3,6,8,1,8,8,"Happy|Hungry|Sad|Alert|Bored|Tired|Angry|Interested|Sexually aroused|Enthusiastic","","yes",22,"Male","Heterosexual or straight","","",", RMTE15, RMTE21, RMTE34, RMTE35, RMTE28, RMTE6, RMTE18, RMTE3, RMTE29, RMTE31, RMTE9, RMTE22, RMTE27, RMTE19, RMTE17, RMTE30, RMTE25","FL_125","","MadMen_1st","RMTE15-female|RMTE21-female|RMTE34-female|RMTE35-female","FL_102|FL_112|FL_108|FL_95","FL_276|FL_280|FL_256|FL_268","FL_316|FL_308|FL_304|FL_322|FL_314","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",5.65,-0.743764089511616,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0.764705882352941,8,6,11,1,15,7,14,2,12,17,13,5,9,16,10,3,4,"MadMen",0,0,1,-1,2,-1,2,0,0,0,-0.339605814733411,-0.263157894736842
"5f2de4218462fd12f8aee07e","Neutral",438,"","Yes","20",4,9,2,3,7,3,6,1,4,7,"Enthusiastic|Sad|Tired|Alert|Hungry|Sexually aroused|Happy|Bored|Interested|Angry","2.687","desire","3.191","fantasizing","4.495","preoccupied","4.218","amused","4.348","playful","5.306","amused","15.877","grateful","3.477","fantasizing","42.524","preoccupied","6.088","interested","5.092","cautious","7.832","interested","4.291","reflective","2.078","flirtatious","18.124","confident","8.116","baffled","13.35","contemplative",4,9,1,3,4,3,8,1,6,7,"Sad|Hungry|Interested|Bored|Happy|Sexually aroused|Enthusiastic|Alert|Tired|Angry","","yes",25,"Male","Heterosexual or straight","","",", RMTE19, RMTE35, RMTE6, RMTE21, RMTE28, RMTE25, RMTE18, RMTE27, RMTE9, RMTE30, RMTE15, RMTE17, RMTE22, RMTE3, RMTE31, RMTE34, RMTE29","FL_125","","WallE_1st","RMTE19-female|RMTE35-female|RMTE6-female|RMTE21-female","FL_102|FL_104|FL_108|FL_103","FL_256|FL_278|FL_258|FL_260","FL_312|FL_296|FL_324|FL_326|FL_320","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",7.3,-0.395780501693041,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0.647058823529412,14,3,9,11,12,7,1,4,13,6,8,5,17,10,15,16,2,"WallE",0,0,-1,0,-3,0,2,0,2,0,-0.339605814733411,-0.263157894736842
"5f3c29b01c4817a51a7d9d3c","Neutral",539,"","Yes","20",1,5,1,2,3,6,6,1,4,5,"Hungry|Alert|Happy|Sad|Bored|Enthusiastic|Tired|Sexually aroused|Interested|Angry","13.313","desire","11.729","impatient","10.572","preoccupied","14.239","contemplative","11.18","doubtful","8.191","decisive","10.696","tentative","12.516","fantasizing","12.732","preoccupied","18.045","interested","12.588","arrogant","10.507","interested","16.439","impatient","9.531","flirtatious","12.955","confident","16.809","distrustful","9.058","nervous",1,4,1,1,2,5,7,1,3,7,"Enthusiastic|Alert|Hungry|Angry|Tired|Bored|Happy|Sad|Sexually aroused|Interested","","yes",45,"Male","Heterosexual or straight","","",", RMTE31, RMTE15, RMTE25, RMTE6, RMTE17, RMTE18, RMTE34, RMTE3, RMTE30, RMTE9, RMTE19, RMTE27, RMTE21, RMTE35, RMTE22, RMTE29, RMTE28","FL_125","","MadMen_1st","RMTE31-female|RMTE15-female|RMTE25-female|RMTE6-female","FL_109|FL_108|FL_98|FL_95","FL_278|FL_256|FL_264|FL_272","FL_310|FL_328|FL_312|FL_320|FL_318","emotions_inst_before|emotions_before","emotions_inst_after|emotions_after",8.98333333333333,-0.0407669424033843,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.823529411764706,8,4,10,2,5,6,11,13,15,3,12,17,16,9,1,7,14,"MadMen",0,-1,0,-1,-1,-1,1,0,-1,2,-0.339605814733411,-0.263157894736842
