"ProlificID","condBetween","conditionFemales","conditionMales","Progress","duration.seconds","Consent","Catch","RT_RMTE3_Page.Submit","RMTE3","RT_RMTE6_Page.Submit","RMTE6","RT_RMTE9_Page.Submit","RMTE9","RT_RMTE15_Page.Submit","RMTE15","RT_RMTE17_Page.Submit","RMTE17","RT_RMTE18_Page.Submit","RMTE18","RT_RMTE19_Page.Submit","RMTE19","RT_RMTE21_Page.Submit","RMTE21","RT_RMTE22_Page.Submit","RMTE22","RT_RMTE25_Page.Submit","RMTE25","RT_RMTE27_Page.Submit","RMTE27","RT_RMTE28_Page.Submit","RMTE28","RT_RMTE29_Page.Submit","RMTE29","RT_RMTE30_Page.Submit","RMTE30","RT_RMTE31_Page.Submit","RMTE31","RT_RMTE34_Page.Submit","RMTE34","RT_RMTE35_Page.Submit","RMTE35","RT_RMTE1_Page.Submit","RMTE1","RT_RMTE2_Page.Submit","RMTE2","RT_RMTE4_Page.Submit","RMTE4","RT_RMTE5_Page.Submit","RMTE5","RT_RMTE7_Page.Submit","RMTE7","RT_RMTE8_Page.Submit","RMTE8","RT_RMTE10_Page.Submit","RMTE10","RT_RMTE11_Page.Submit","RMTE11","RT_RMTE12_Page.Submit","RMTE12","RT_RMTE13_Page.Submit","RMTE13","RT_RMTE14_Page.Submit","RMTE14","RT_RMTE16_Page.Submit","RMTE16","RT_RMTE20_Page.Submit","RMTE20","RT_RMTE23_Page.Submit","RMTE23","RT_RMTE24_Page.Submit","RMTE24","RT_RMTE26_Page.Submit","RMTE26","RT_RMTE32_Page.Submit","RMTE32","RT_RMTE33_Page.Submit","RMTE33","RT_RMTE36_Page.Submit","RMTE36","confidence_level","sex_arousal_1st","happy_1st","sadness_1st","bored_1st","sex_arosal_2nd","happy_2nd","sadness_2nd","bored_2nd","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","item_order","FL_121_DO","firstSection_items_females","firstSection_items_males","secondSection_items_females","secondSection_items_males","Sex_clip_DO","Neutral_clip_DO","emotions_first_clip_DO","emotions_second_clip_DO","duration.minutes","duration_z","conditionFemales_Cl","conditionMales_Cl","RMTE1_crct","RMTE2_crct","RMTE3_crct","RMTE4_crct","RMTE5_crct","RMTE6_crct","RMTE7_crct","RMTE8_crct","RMTE9_crct","RMTE10_crct","RMTE11_crct","RMTE12_crct","RMTE13_crct","RMTE14_crct","RMTE15_crct","RMTE16_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE20_crct","RMTE21_crct","RMTE22_crct","RMTE23_crct","RMTE24_crct","RMTE25_crct","RMTE26_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE32_crct","RMTE33_crct","RMTE34_crct","RMTE35_crct","RMTE36_crct","RMET_mean_all","RMTE3_trial","RMTE6_trial","RMTE9_trial","RMTE15_trial","RMTE17_trial","RMTE18_trial","RMTE19_trial","RMTE21_trial","RMTE22_trial","RMTE25_trial","RMTE27_trial","RMTE28_trial","RMTE29_trial","RMTE30_trial","RMTE31_trial","RMTE34_trial","RMTE35_trial","RMTE1_trial","RMTE2_trial","RMTE4_trial","RMTE5_trial","RMTE7_trial","RMTE8_trial","RMTE10_trial","RMTE11_trial","RMTE12_trial","RMTE13_trial","RMTE14_trial","RMTE16_trial","RMTE20_trial","RMTE23_trial","RMTE24_trial","RMTE26_trial","RMTE32_trial","RMTE33_trial","RMTE36_trial","Sex_clip_name","Neutral_clip_name","condition","sex_arousal_sex","sex_arousal_neutral","happy_sex","happy_neutral","sadness_sex","sadness_neutral","bored_sex","bored_neutral","sex_arousal_diff","sex_arousal_diff_sex_Z","sex_arousal_diff_neutral_Z","sex_arousal_diff_Z"
"60a033197af9369e76946104","males","","Sex_clip","100",599,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.671","playful","11.543","upset","6.182","insisting","9.808","irritated","9.694","dispirited","5.936","despondent","11.612","cautious","12.736","regretful","5.64","sceptical","11.033","anticipating","8.096","accusing","7.417","thoughtful","8.849","friendly","8.114","curious","7.961","pensive","4.041","hostile","5.624","serious","7.512","concerned","4.475","suspicious",5,4,6,3,2,2,4,3,6,"","yes",25,"Male","Heterosexual or straight","","No","",", RMTE14, RMTE36, RMTE16, RMTE33, RMTE26, RMTE8, RMTE11, RMTE1, RMTE23, RMTE5, RMTE2, RMTE20, RMTE13, RMTE4, RMTE12, RMTE32, RMTE24, RMTE7, RMTE10","FL_125","","RMTE14_males|RMTE36-males|RMTE16_males|RMTE33_males|RMTE26_males|RMTE8_males|RMTE11_males|RMTE1_males|RMTE23_males|RMTE5_males","","FL_155|FL_177|FL_171|FL_157|FL_169|FL_185|FL_181|FL_161|FL_165","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|bored_1st|sex_arousal_1st|sadness_1st|happy_1st","|sadness_2nd|sex_arosal_2nd|bored_2nd|happy_2nd",9.98333333333333,-0.225718537153027,NA,"Sex_clip_1st",1,1,NA,1,0,NA,0,1,NA,1,1,1,1,1,NA,1,NA,NA,NA,1,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,0.842105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,14,10,18,6,19,7,15,13,1,3,12,9,17,5,16,4,2,"BedroomOral","ModernFamily","Sex_clip_1st",4,2,6,4,3,3,2,6,2,-0.771244884559201,0.183287213615318,-0.83706037278247
"60aab6cd9a74e6780e5209e4","males","","Neutral_clip","100",723,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.384","playful","5.432","annoyed","4.793","amused","7.331","friendly","7.503","uneasy","10.91","despondent","5.978","aghast","16.545","regretful","8.158","sceptical","67.308","anticipating","14.243","depressed","4.285","thoughtful","5.235","friendly","8.564","defiant","13.014","pensive","5.448","alarmed","4.756","serious","9.364","fantasizing","9.047","indecisive",3,1,2,1,8,7,7,1,4,"","yes",34,"Male","Heterosexual or straight","","No","",", RMTE14, RMTE20, RMTE8, RMTE33, RMTE1, RMTE16, RMTE12, RMTE13, RMTE4, RMTE11, RMTE26, RMTE23, RMTE24, RMTE10, RMTE5, RMTE32, RMTE7, RMTE36, RMTE2","FL_125","","RMTE14_males|RMTE20_males|RMTE8_males|RMTE33_males|RMTE1_males|RMTE16_males|RMTE12_males|RMTE13_males|RMTE4_males|RMTE11_males","","FL_183|FL_179|FL_181|FL_165|FL_159|FL_185|FL_161|FL_189|FL_155","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|happy_1st|bored_1st|sex_arousal_1st|sadness_1st","|sadness_2nd|bored_2nd|sex_arosal_2nd|happy_2nd",12.05,0.178811403650914,NA,"Neutral_clip_1st",1,0,NA,0,0,NA,1,1,NA,0,1,1,1,0,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,0,0.578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,19,9,15,17,3,14,10,7,8,1,6,2,12,13,11,16,4,18,"FloorSex","MadMen","Neutral_clip_1st",7,1,7,2,1,1,4,8,6,0.574186720222489,-0.605644705859313,0.878209524355217
"60b932147633bf0dd446941e","males","","Neutral_clip","100",653,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.791","comforting","5.293","upset","5.829","insisting","5.405","sarcastic","5.207","friendly","8.899","despondent","4.446","cautious","8.443","regretful","8.357","sceptical","5.835","shy","5.625","accusing","4.972","thoughtful","5.364","friendly","5.882","curious","6.353","iIrritated","4.6","anxious","5.911","alarmed","6.314","guilty","4.856","nervous",6,5,3,1,3,3,5,1,1,"","yes",46,"Male","Heterosexual or straight","","No","",", RMTE12, RMTE7, RMTE32, RMTE13, RMTE1, RMTE26, RMTE11, RMTE4, RMTE2, RMTE20, RMTE8, RMTE23, RMTE10, RMTE14, RMTE36, RMTE16, RMTE33, RMTE24, RMTE5","FL_125","","RMTE12_males|RMTE7_males|RMTE32_males|RMTE13_males|RMTE1_males|RMTE26_males|RMTE11_males|RMTE4_males|RMTE2_males|RMTE20_males","","FL_163|FL_179|FL_165|FL_173|FL_189|FL_175|FL_187|FL_181|FL_159","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|bored_1st|sadness_1st|happy_1st|sex_arousal_1st","|bored_2nd|sex_arosal_2nd|happy_2nd|sadness_2nd",10.8833333333333,-0.0495522726093755,NA,"Neutral_clip_1st",0,1,NA,1,0,NA,0,1,NA,1,1,1,0,1,NA,1,NA,NA,NA,1,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,0,0.473684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,8,19,2,11,13,7,1,4,14,16,10,12,18,6,3,17,15,"BedroomOral","MadMen","Neutral_clip_1st",3,5,5,3,1,1,1,3,-2,-1.2197220861531,2.55008297203921,-2.55233026992016
"60bf29004f7cb0d9572277a7","males","","Neutral_clip","100",475,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.171","playful","6.369","upset","3.3","insisting","5.313","worried","4.075","uneasy","9.463","despondent","5.733","bored","5.833","terrified","7.926","indifferent","7.711","anticipating","3.616","accusing","3.812","thoughtful","3.433","friendly","4.273","defiant","2.886","pensive","4.706","hostile","4.962","alarmed","6.107","guilty","3.599","suspicious",6,1,5,5,4,7,5,2,5,"","Yes",36,"Male","Heterosexual or straight","","No","",", RMTE5, RMTE36, RMTE26, RMTE8, RMTE1, RMTE12, RMTE11, RMTE7, RMTE33, RMTE23, RMTE32, RMTE14, RMTE4, RMTE24, RMTE10, RMTE16, RMTE13, RMTE2, RMTE20","FL_125","","RMTE5_males|RMTE36-males|RMTE26_males|RMTE8_males|RMTE1_males|RMTE12_males|RMTE11_males|RMTE7_males|RMTE33_males|RMTE23_males","","FL_185|FL_173|FL_157|FL_181|FL_165|FL_175|FL_171|FL_155|FL_177","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|sadness_1st|bored_1st|sex_arousal_1st|happy_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",7.91666666666667,-0.630248477956969,NA,"Neutral_clip_1st",1,1,NA,1,1,NA,1,1,NA,0,0,0,1,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,1,0.736842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,13,1,8,4,15,7,6,17,12,16,19,10,14,3,11,9,2,"BedroomOral","MadMen","Neutral_clip_1st",7,1,5,5,2,5,5,4,6,0.574186720222489,-0.605644705859313,0.878209524355217
"60c682d13eac136dcb62df4b","males","","Sex_clip","100",1101,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.1","playful","5.217","upset","8.192","insisting","4.058","worried","4.943","uneasy","8.129","excited","5.934","insisting","9.223","terrified","3.672","dispirited","7.099","anticipating","5.72","accusing","4.778","thoughtful","4.127","friendly","4.709","curious","5.93","pensive","9.338","alarmed","5.223","bewildered","5.125","concerned","4.598","suspicious",5,2,1,2,8,1,6,3,5,"","yes",30,"Male","Heterosexual or straight","","No","",", RMTE8, RMTE4, RMTE23, RMTE33, RMTE10, RMTE20, RMTE16, RMTE7, RMTE24, RMTE36, RMTE13, RMTE14, RMTE26, RMTE32, RMTE5, RMTE11, RMTE1, RMTE2, RMTE12","FL_125","","RMTE8_males|RMTE4_males|RMTE23_males|RMTE33_males|RMTE10_males|RMTE20_males|RMTE16_males|RMTE7_males|RMTE24_males|RMTE36-males","","FL_171|FL_173|FL_183|FL_185|FL_159|FL_167|FL_153|FL_155|FL_169","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|bored_1st|happy_1st|sex_arousal_1st|sadness_1st","|sadness_2nd|sex_arosal_2nd|bored_2nd|happy_2nd",18.35,1.41197525545648,NA,"Sex_clip_1st",1,1,NA,1,1,NA,1,0,NA,0,0,0,1,1,NA,1,NA,NA,NA,1,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,0,1,NA,NA,1,0.631578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,18,2,15,8,1,5,16,19,11,12,7,6,3,9,13,14,4,10,"BedroomOral","ModernFamily","Sex_clip_1st",2,1,1,6,2,3,8,5,1,-1.66819928774699,-0.605644705859313,-1.26587784706689
"60cd13465a9cd7ddc88093dc","males","","Neutral_clip","100",576,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.401","comforting","7.722","upset","6.304","insisting","4.234","worried","8.008","uneasy","8.189","despondent","7.64","cautious","7.902","regretful","6.548","sceptical","7.381","anticipating","2.611","accusing","5.338","thoughtful","6.506","friendly","11.796","curious","3.061","hostile","5.225","anxious","6.314","serious","2.591","embarrassed","12.24","suspicious",8,4,7,4,7,9,5,7,5,"","yes",35,"Male","Heterosexual or straight","","No","",", RMTE7, RMTE26, RMTE11, RMTE4, RMTE20, RMTE10, RMTE16, RMTE2, RMTE23, RMTE13, RMTE8, RMTE12, RMTE36, RMTE5, RMTE32, RMTE14, RMTE33, RMTE1, RMTE24","FL_125","","RMTE7_males|RMTE26_males|RMTE11_males|RMTE4_males|RMTE20_males|RMTE10_males|RMTE16_males|RMTE2_males|RMTE23_males|RMTE13_males","","FL_163|FL_169|FL_189|FL_159|FL_185|FL_173|FL_187|FL_153|FL_181","vidInstructionSex|SamTaylor","vidInstructionNeut|WallE","|sadness_1st|happy_1st|sex_arousal_1st|bored_1st","|sex_arosal_2nd|bored_2nd|happy_2nd|sadness_2nd",9.6,-0.300752316495694,NA,"Neutral_clip_1st",0,1,NA,1,1,NA,1,1,NA,1,1,1,1,1,NA,1,NA,NA,NA,1,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,1,0,NA,NA,1,0.736842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8,4,14,1,11,6,3,12,10,16,7,5,9,19,2,15,17,13,"SamTaylor","WallE","Neutral_clip_1st",9,4,5,7,7,4,5,7,5,1.47114112341028,1.76115105256458,0.449392050070796
"60cf625abd35ba174a6a3c31","males","","Sex_clip","100",506,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","playful","5.852","upset","5.187","insisting","5.326","sarcastic","6.346","uneasy","9.485","despondent","5.598","cautious","5.176","regretful","8.559","indifferent","5.275","anticipating","5.561","accusing","6.672","encouraging","4.144","friendly","22.445","contented","6.542","pensive","6.351","anxious","4.641","serious","9.73","concerned","5.352","suspicious",5,6,5,1,4,4,5,1,5,"","yes",41,"Male","Heterosexual or straight","","No","",", RMTE8, RMTE1, RMTE7, RMTE24, RMTE13, RMTE10, RMTE26, RMTE11, RMTE5, RMTE33, RMTE23, RMTE12, RMTE14, RMTE2, RMTE16, RMTE36, RMTE20, RMTE4, RMTE32","FL_125","","RMTE8_males|RMTE1_males|RMTE7_males|RMTE24_males|RMTE13_males|RMTE10_males|RMTE26_males|RMTE11_males|RMTE5_males|RMTE33_males","","FL_179|FL_169|FL_173|FL_155|FL_175|FL_189|FL_177|FL_157|FL_185","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|bored_1st|happy_1st|sadness_1st|sex_arousal_1st","|happy_2nd|bored_2nd|sadness_2nd|sex_arosal_2nd",8.43333333333333,-0.529115992755984,NA,"Sex_clip_1st",1,1,NA,1,0,NA,1,1,NA,1,1,0,1,1,NA,0,NA,NA,NA,1,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,0.736842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,18,9,3,1,6,8,12,5,13,15,17,11,4,7,19,10,16,"SamTaylor","MadMen","Sex_clip_1st",6,4,5,5,1,1,4,5,2,0.125709518628592,1.76115105256458,-0.83706037278247
"60d0709ffc9b494cf65a266c","males","","Sex_clip","100",667,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.785","playful","3.826","upset","6.5","insisting","36.921","worried","7.833","dispirited","6.878","despondent","3.93","cautious","6.749","regretful","3.334","sceptical","3.698","anticipating","4.7","accusing","28.829","sympathetic","6.571","dominant","4.795","defiant","8.968","pensive","3.183","hostile","2.824","serious","5.075","concerned","3.107","suspicious",5,5,4,1,1,5,4,1,1,"","yes",19,"Male","Heterosexual or straight","","No","",", RMTE26, RMTE20, RMTE36, RMTE10, RMTE4, RMTE2, RMTE12, RMTE7, RMTE11, RMTE23, RMTE33, RMTE14, RMTE8, RMTE1, RMTE24, RMTE16, RMTE32, RMTE5, RMTE13","FL_125","","RMTE26_males|RMTE20_males|RMTE36-males|RMTE10_males|RMTE4_males|RMTE2_males|RMTE12_males|RMTE7_males|RMTE11_males|RMTE23_males","","FL_187|FL_173|FL_163|FL_153|FL_181|FL_175|FL_185|FL_159|FL_171","vidInstructionSex|BedroomOral","vidInstructionNeut|ModernFamily","|sadness_1st|bored_1st|sex_arousal_1st|happy_1st","|sex_arosal_2nd|happy_2nd|bored_2nd|sadness_2nd",11.1166666666667,-0.00387953735731758,NA,"Sex_clip_1st",1,1,NA,1,1,NA,0,1,NA,1,1,1,1,1,NA,0,NA,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,0.842105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6,5,18,8,13,4,9,7,19,12,16,2,10,15,1,17,11,3,"BedroomOral","ModernFamily","Sex_clip_1st",5,5,4,4,1,1,1,1,0,-0.322767682965304,2.55008297203921,-1.69469532135131
"60d98308ecc4c4e732c86a71","males","","Sex_clip","100",636,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.469","playful","7.078","upset","6.557","relaxed","5.575","worried","8.51","apologetic","10.809","despondent","7.131","cautious","10.673","terrified","8.128","sceptical","7.979","anticipating","8.806","accusing","6.156","thoughtful","6.973","friendly","21.831","contented","8.099","pensive","9.912","anxious","6.992","serious","53.838","concerned","6.364","suspicious",6,4,4,1,5,1,3,1,7,"","yes",36,"Male","Heterosexual or straight","","No","",", RMTE2, RMTE14, RMTE24, RMTE7, RMTE32, RMTE8, RMTE12, RMTE36, RMTE5, RMTE20, RMTE1, RMTE16, RMTE10, RMTE33, RMTE11, RMTE26, RMTE23, RMTE4, RMTE13","FL_125","","RMTE2_males|RMTE14_males|RMTE24_males|RMTE7_males|RMTE32_males|RMTE8_males|RMTE12_males|RMTE36-males|RMTE5_males|RMTE20_males","","FL_153|FL_175|FL_165|FL_187|FL_167|FL_183|FL_179|FL_157|FL_171","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|bored_1st|sex_arousal_1st|sadness_1st|happy_1st","|happy_2nd|sadness_2nd|sex_arosal_2nd|bored_2nd",10.6,-0.105012022558303,NA,"Sex_clip_1st",1,1,NA,0,1,NA,0,1,NA,1,0,1,1,1,NA,1,NA,NA,NA,1,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,0.736842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,18,9,4,6,13,15,7,19,2,12,10,17,3,16,5,14,8,"FloorSex","MadMen","Sex_clip_1st",4,1,4,3,1,1,5,7,3,-0.771244884559201,-0.605644705859313,-0.408242898498048
"60daf6f39cd1f16839a1df96","males","","Sex_clip","100",851,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.222","playful","9.234","upset","10.458","insisting","15.277","worried","12.125","uneasy","16.141","relieved","17.384","cautious","13.996","regretful","10.673","sceptical","15.426","decisive","8.981","accusing","11.929","thoughtful","8.551","friendly","12.863","curious","9.696","pensive","37.512","hostile","8.816","serious","8.054","concerned","7.411","suspicious",4,4,3,4,4,1,3,4,5,"","yes",43,"Male","Heterosexual or straight","","No","",", RMTE8, RMTE14, RMTE4, RMTE33, RMTE7, RMTE11, RMTE24, RMTE36, RMTE1, RMTE26, RMTE23, RMTE12, RMTE32, RMTE5, RMTE16, RMTE20, RMTE2, RMTE10, RMTE13","FL_125","","RMTE8_males|RMTE14_males|RMTE4_males|RMTE33_males|RMTE7_males|RMTE11_males|RMTE24_males|RMTE36-males|RMTE1_males|RMTE26_males","","FL_179|FL_169|FL_185|FL_159|FL_175|FL_177|FL_155|FL_165|FL_171","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|bored_1st|sadness_1st|happy_1st|sex_arousal_1st","|happy_2nd|sex_arosal_2nd|sadness_2nd|bored_2nd",14.1833333333333,0.596390697384015,NA,"Sex_clip_1st",1,1,NA,1,1,NA,1,0,NA,1,1,1,0,1,NA,1,NA,NA,NA,1,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,0.842105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,17,3,14,5,1,18,6,12,19,2,15,16,11,7,10,13,4,8,"SamTaylor","ModernFamily","Sex_clip_1st",4,1,3,3,4,4,4,5,3,-0.771244884559201,-0.605644705859313,-0.408242898498048
"60e0dc6be0772b7dfdad9b2c","males","","Sex_clip","100",568,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.865","playful","7.226","upset","6.365","insisting","5.217","worried","19.584","apologetic","6.071","despondent","3.423","cautious","7.01","regretful","7.463","sceptical","7.258","threatening","5.348","accusing","5.604","irritated","7.143","friendly","8.963","curious","11.023","pensive","6.14","hostile","6.066","ashamed","5.69","guilty","6.538","suspicious",6,5,6,1,4,4,6,4,5,"","yes",26,"Male","Heterosexual or straight","","No","thanks very much for today's opportunity.",", RMTE5, RMTE26, RMTE32, RMTE36, RMTE33, RMTE7, RMTE13, RMTE11, RMTE23, RMTE24, RMTE1, RMTE20, RMTE8, RMTE12, RMTE2, RMTE4, RMTE10, RMTE14, RMTE16","FL_125","","RMTE5_males|RMTE26_males|RMTE32_males|RMTE36-males|RMTE33_males|RMTE7_males|RMTE13_males|RMTE11_males|RMTE23_males|RMTE24_males","","FL_153|FL_177|FL_163|FL_169|FL_155|FL_157|FL_165|FL_173|FL_175","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|sex_arousal_1st|bored_1st|happy_1st|sadness_1st","|bored_2nd|happy_2nd|sex_arosal_2nd|sadness_2nd",9.46666666666667,-0.326851022354013,NA,"Sex_clip_1st",1,1,NA,1,1,NA,0,1,NA,1,1,1,0,1,NA,0,NA,NA,NA,1,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,1,0.684210526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,15,16,1,6,13,17,8,14,7,18,19,12,9,10,2,3,5,4,"SamTaylor","MadMen","Sex_clip_1st",5,4,6,6,1,4,4,5,1,-0.322767682965304,1.76115105256458,-1.26587784706689
"60e1e7545bf8f4a615e4c00a","males","","Neutral_clip","100",671,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.038","playful","6.398","annoyed","5.607","insisting","3.975","worried","4.604","uneasy","5.121","despondent","22.586","cautious","12.337","regretful","6.672","sceptical","6.069","decisive","8.778","irritated","6.41","thoughtful","4.322","friendly","5.271","curious","9.104","pensive","4.787","hostile","5.181","serious","3.217","concerned","5.056","suspicious",5,3,3,3,4,3,3,6,6,"","yes",47,"Male","Heterosexual or straight","","No","Would have been good to be pre-warned about the explicit sex scene",", RMTE10, RMTE4, RMTE8, RMTE36, RMTE11, RMTE5, RMTE24, RMTE2, RMTE16, RMTE32, RMTE14, RMTE12, RMTE7, RMTE23, RMTE1, RMTE33, RMTE26, RMTE13, RMTE20","FL_125","","RMTE10_males|RMTE4_males|RMTE8_males|RMTE36-males|RMTE11_males|RMTE5_males|RMTE24_males|RMTE2_males|RMTE16_males|RMTE32_males","","FL_173|FL_169|FL_161|FL_179|FL_153|FL_187|FL_183|FL_171|FL_177","vidInstructionSex|SamTaylor","vidInstructionNeut|MadMen","|sex_arousal_1st|bored_1st|sadness_1st|happy_1st","|sadness_2nd|happy_2nd|bored_2nd|sex_arosal_2nd",11.1833333333333,0.00916981557184182,NA,"Neutral_clip_1st",1,0,NA,1,1,NA,1,1,NA,1,1,1,0,0,NA,1,NA,NA,NA,1,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,0.789473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,2,6,13,3,1,5,12,18,11,9,19,14,7,17,10,16,4,"SamTaylor","MadMen","Neutral_clip_1st",3,3,3,3,6,3,6,4,0,-1.2197220861531,0.97221913308995,-1.69469532135131
"60ee169032f6e0601e4c2f71","males","","Sex_clip","100",446,"Yes","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.118","playful","2.07","upset","5.039","amused","4.597","worried","3.217","friendly","3.888","despondent","5.047","insisting","3.509","regretful","3.913","sceptical","3.838","anticipating","13.062","disappointed","2.858","thoughtful","7.136","friendly","7.167","apologetic","4.407","pensive","7.391","shy","4.824","serious","2.99","concerned","2.372","suspicious",1,5,2,1,9,1,1,1,9,"","yes",21,"Male","Heterosexual or straight","","No","",", RMTE26, RMTE4, RMTE7, RMTE16, RMTE14, RMTE2, RMTE36, RMTE11, RMTE1, RMTE33, RMTE20, RMTE5, RMTE10, RMTE8, RMTE24, RMTE23, RMTE13, RMTE12, RMTE32","FL_125","","RMTE26_males|RMTE4_males|RMTE7_males|RMTE16_males|RMTE14_males|RMTE2_males|RMTE36-males|RMTE11_males|RMTE1_males|RMTE33_males","","FL_177|FL_159|FL_165|FL_163|FL_181|FL_179|FL_171|FL_169|FL_185","vidInstructionSex|FloorSex","vidInstructionNeut|ModernFamily","|happy_1st|bored_1st|sex_arousal_1st|sadness_1st","|sadness_2nd|sex_arosal_2nd|bored_2nd|happy_2nd",7.43333333333333,-0.724856286693375,NA,"Sex_clip_1st",1,1,NA,0,1,NA,0,1,NA,0,1,1,1,0,NA,1,NA,NA,NA,1,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,1,0.684210526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,2,12,3,14,13,8,18,17,5,4,11,16,15,1,19,10,7,"FloorSex","ModernFamily","Sex_clip_1st",5,1,2,1,1,1,9,9,4,-0.322767682965304,-0.605644705859313,0.0205745757863738
